id,rec_coord,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
76,POINT(325 -375),-43.90538328984906,-42.19553245736011,-57.90511617539009,-42.691509483323976,-25.57508773256369,-35.5469104476645,-33.241300117536184,-50.05149160528444,-30.18746111060389,-39.13942158202095,-37.557866478101175,-36.10446486290121,-56.559390188783894,-35.7472083791109,-39.7450228180405,-44.300667529265354,-37.12323388570398,-40.812577618755284,-35.879581756503654,-39.49916309152907,-39.17998773094978,-29.586857627409493,-36.45307509283591,-37.3520242376404,-30.216299454755394,-41.213505435913405,-46.76199415153615,-48.25894410121851,-35.90322651477036,-43.451746273262245,-45.15043131270997,-25.647411912112094,-52.18876427608319,-48.998787724109,-43.039410103129384,-47.325249904464414,-40.06938583608545,-29.458779955795094,-34.034429293621656,-49.57144708833327,-39.12788045694689,-33.33104597396704,-33.521391056562905,-42.03323794517123,-37.96758782133815,-44.674750470562465,-33.10228267257019,-41.71660961276619,-44.28424218758159,-47.83748668596391,-38.48942768241291,-36.664736669455145,-39.910635897870556,-54.11548219212639,-46.65370720671366,-53.92371853311109,-43.75449331347392,-50.056428368764315,-51.75210728773711,-49.860737292267814,-57.23882720517529,-29.213520284379392,-42.0953309527293,-51.328617398156084,-46.441288632207005,-45.038614470330835,-62.827550744078096,-52.60093953325559,-43.72231474452073,-45.46497656775847,-35.958754222102854,-46.47849153179957,-53.11260466701549,-40.775173093126064,-43.93126185127638,-33.94656296385954,-48.35347262797932,-48.15672121772463,-37.528885255321924,-58.1347943469292,-29.689298915087292,-31.551563713987292,-48.4013378379098,-51.01190372949391,-34.166493452395315,-37.29522455642712,-38.12735988887091,-32.08974149306437,-45.43679457202868,-38.02436326989843,-33.44520482204473,-49.686293502866576,-31.411287068945793,-30.857242912480793,-25.55314695128619,-45.849101396527956,-42.22505698818163,-42.44535933032208,-40.56180109041641,-40.098387221766835
77,POINT(375 -375),-40.53968245768534,-54.020051743332886,-50.03996046224347,-46.58718913268307,-46.16690578098444,-38.90693260021318,-43.66735009840877,-26.8727868574464,-56.9098363422958,-48.54951506954077,-45.632539758392596,-43.97598349398308,-43.50147818366864,-56.5524685432885,-45.84015903773281,-34.1707391657456,-56.264573916401986,-43.52585903526694,-60.4331922741857,-55.58287037096205,-49.76005617214081,-47.26519359325998,-46.47528962785297,-45.56014806096327,-42.41906145608306,-38.38551191096317,-49.00485886537156,-37.86281646881256,-54.5185031416951,-36.8475251148756,-52.40437826416801,-54.39207030496693,-42.810364459871046,-38.94699802263475,-53.89913098526966,-50.299428573929546,-48.95710120942474,-33.8637017637535,-53.05173951994281,-39.653830151693356,-37.46557417407906,-41.76842194016407,-51.45611728154654,-45.34724380007081,-52.9750503145635,-57.5567706683386,-53.365176463343076,-54.39181153031179,-38.88723432725032,-41.15442351610395,-50.65819608867581,-44.98566662504715,-44.275995580816186,-39.49485534061128,-57.716923002836396,-42.76180666979889,-57.0822019795614,-43.18800479275678,-48.5603232901527,-63.0029439087661,-34.8565752063145,-42.63971019513883,-40.10418335354824,-61.7044578325807,-53.372586065773,-46.81504446460493,-57.677001809269,-31.773219083190398,-42.41990749236767,-53.19797519843912,-41.78989061149002,-38.75281851476721,-54.742388952047506,-40.35926754138448,-53.77999684208196,-63.7883229648786,-52.39009233558786,-45.73263172826433,-52.65578749626475,-51.78244446134628,-45.01041463975698,-37.22444758765866,-55.11115941467791,-49.67887877104583,-65.3990904717445,-42.31046786648975,-57.1350134608487,-46.964837900111675,-52.77573896640566,-47.830949356441906,-34.3931933112801,-44.58894373545811,-40.021412177584835,-34.5023483151991,-52.21189629535323,-47.74919742626282,-61.302874178827395,-48.89828038205478,-51.15172904087247,-42.11794942721569
78,POINT(425 -375),-44.670817350579014,-50.415657558319026,-50.14203874226022,-61.622863022136315,-44.21227288502711,-53.22266741216763,-44.99273342170853,-56.59915717359702,-42.31914719130313,-52.218914393406834,-44.41618975338138,-60.285009319426,-53.0134055019859,-50.37352252129653,-50.632356403439815,-54.28536383649674,-46.59304936673999,-67.88749952374582,-40.8278443054958,-56.08190593544281,-50.790397785957445,-52.32267371114335,-50.176542403636944,-45.03878661993991,-60.12426479809086,-49.87470915642292,-57.06896870747835,-50.801613416167356,-48.0594950843915,-54.31499437400963,-56.91909871781151,-51.46660610020281,-60.96622028073011,-45.82421643215501,-42.75836757331826,-65.4635783006544,-39.63843934799661,-55.82284250236029,-40.948610957842774,-45.22842685705276,-54.38373540802324,-39.56144553990821,-50.89477524599211,-56.44972216024763,-56.68021415889291,-60.02271788339212,-53.824723938842254,-70.49387573827042,-47.09779170673392,-62.379031369163116,-58.586594863992374,-47.73100369355898,-49.0468210034443,-50.24259474109456,-58.65165933661826,-39.77528936040641,-39.45159120041541,-48.26104777696593,-38.094900597933716,-56.98165308031214,-47.566261441495634,-49.78772996534213,-53.70659402606894,-44.66657335589271,-53.94224984695458,-47.09927841997011,-51.257482487201344,-56.72671593829746,-48.22017166011919,-41.3797482661019,-53.77042189747358,-50.033633613368536,-52.00168412514092,-49.25217491859881,-67.25752074928651,-59.11630570287462,-46.2681987603059,-38.46526535351831,-49.782010284245374,-51.120672372749645,-54.04870730877411,-25.990216876161313,-42.634123812291705,-42.49799533714911,-44.08294204228203,-53.26325130199873,-50.016538160204625,-53.70605833227381,-42.45223090126845,-52.85219872786394,-46.168015593761226,-61.27288490830651,-57.80280920329323,-44.81081723913346,-51.94648788301138,-54.637784078410434,-48.190104056391185,-47.92452968091638,-57.125418265685035,-53.852630633599624
79,POINT(475 -375),-55.570199580597055,-54.67632518627433,-53.464589927393284,-47.598795843522595,-46.924687634146466,-49.88929699734973,-45.13636357743443,-56.829721893178366,-52.812257152153116,-58.86030490004209,-53.005283443662854,-61.252818537732175,-50.302497354063995,-58.0534036945387,-43.03429375675769,-60.70331884925455,-52.001071343720895,-59.723540013583104,-62.517946598015996,-53.95497695876498,-55.199708984667026,-42.169703519132085,-45.59828140739195,-47.897748086821686,-46.600175653170695,-56.90131415452121,-50.939999125012825,-46.458084859111494,-51.02487317018342,-53.30104367290496,-75.66848330725239,-57.09365544569387,-58.76620813067464,-63.09305593361699,-50.305971063939985,-67.70833529855189,-51.86551267759448,-47.098063298839705,-49.90038878102602,-63.29803674144178,-49.752109670322476,-49.10915257876181,-40.33081554093999,-57.096649455899,-63.26819890992623,-57.89141682068234,-58.413837315240535,-41.02906686739119,-55.980270388040296,-42.67562635549579,-57.70428222786643,-64.5082254316462,-42.033679073636385,-49.24574370004505,-58.345056439485646,-51.282106654915225,-44.33488236641007,-56.20815095745652,-41.49774385025219,-58.99505459463044,-47.882848798804076,-43.038773771294785,-64.8833838666011,-41.95996458187129,-73.96207716194579,-61.388162198541394,-37.607767528636785,-50.84209048731467,-51.59846055609422,-49.63423776885563,-55.14112054606603,-44.6008762873067,-52.631176720765126,-50.804871906130884,-66.40843376542999,-59.254106827401465,-52.85307429724613,-36.930040499005685,-46.25601790245471,-51.19909006801006,-43.09353730720799,-47.48559796017043,-63.49712979020802,-61.089236302380456,-56.572384715585265,-64.073381471954,-40.987271181726584,-44.77906197991659,-60.91149328343637,-60.510949008142376,-68.90743814068279,-50.372024921625396,-53.50768304885309,-29.31196342030409,-49.18017928231373,-53.4799144805333,-59.80800928964352,-63.48816085535146,-59.75240727827582,-50.74666378627314
80,POINT(25 -425),-49.12593800622063,-59.25076129724178,-56.245513554477455,-55.708481335994705,-43.66773777790459,-54.19212210583268,-53.65932336653809,-49.489161127921996,-45.25607062386836,-54.61157244313379,-40.82010505560582,-49.87874224873088,-50.715425792655175,-60.706033898857015,-68.14591197869302,-62.59867926715512,-41.83578703631112,-55.78469248536763,-46.13616144061768,-62.38646391992098,-43.385336595837515,-50.28841917962195,-55.65504855433526,-44.36303131861321,-53.98579696728511,-59.74386593720302,-65.94678571210773,-53.14693451261954,-68.56324494657532,-60.69663020455982,-51.47491492010615,-36.94449225598132,-55.428049378023395,-52.297190541527186,-67.60819630332082,-65.04624905242392,-63.57307048487242,-46.83482315512142,-41.88124677185982,-55.612728757222655,-45.84698153243005,-52.745950455917935,-40.497603651635416,-55.29057814582759,-50.647781077319415,-40.644139647058516,-43.72948231925652,-48.25012966842165,-48.99417262838059,-59.30158694971357,-39.501015212749316,-56.55903541154995,-60.681760110446845,-53.45791992352315,-51.33066766598862,-65.82251670402562,-46.805664443575296,-50.81032625374909,-37.67140862683972,-48.52721956070832,-52.12605609970107,-47.390654292856986,-47.757890655029406,-53.615539558846855,-67.29370067550352,-40.540977221052316,-62.951496132926565,-51.56112229694592,-38.17494869047182,-54.135385737759385,-52.91366360869339,-56.00892042689998,-58.3458109977239,-60.22209254183097,-53.57167320060101,-57.655027553160934,-55.6090707246015,-43.521602698459375,-38.96796300492102,-59.229077453339855,-62.65436429688006,-61.22004288218574,-45.13937113054937,-57.24307617431135,-42.55571918501582,-46.46858729428697,-62.97060819811437,-67.24605679149742,-47.99878841553544,-50.82723589300372,-54.70523231858278,-54.16222554057687,-47.79491341921399,-58.06744829364544,-54.8402274597301,-48.39618460312012,-59.06381145667362,-67.45280190391522,-59.79138912870461,-60.39983906878741
81,POINT(75 -425),-65.34321336192723,-45.74750037349733,-50.049663355229995,-57.274071962734254,-41.64262409763649,-59.05537309647225,-53.82161847083578,-40.16227408523136,-51.101638714802014,-43.201647231186,-38.58722734047402,-46.25525839326425,-51.836479826433305,-52.265303509531755,-40.62171321061362,-58.71707245585118,-54.45679410505256,-41.654213784545824,-67.85287354641443,-54.60928794178797,-52.65966521550578,-53.08742723391971,-53.88854440529337,-59.49966192727077,-51.5160891929183,-54.40333686138433,-42.454437789029114,-39.05460358051262,-59.28711237045293,-46.62166088470294,-60.355687829272725,-53.45195340662748,-61.607331371985126,-48.48203199937775,-47.69836367054048,-61.39336779466602,-34.65769178815772,-57.47319481048573,-50.2375407083183,-62.468779929742325,-42.71174276420587,-57.770437797363385,-26.563411140543923,-48.462243882927226,-51.83999316520765,-44.65213954141835,-43.301540836915414,-53.71641408780932,-48.50471062353793,-40.63582883084512,-58.81820066637757,-43.79746085999506,-61.70923663380612,-57.28649526255434,-55.858255441632224,-51.417576153513444,-52.16597507372968,-61.403604345099325,-58.395940545239526,-42.957782792383675,-59.671294532407614,-70.22947387165672,-41.75344687700638,-42.92541819518527,-49.4037374426504,-43.4707094452958,-50.07903053174881,-50.976068709092324,-47.83635177168661,-50.86933040889694,-46.074977777372496,-49.46408085520192,-51.602142534959064,-53.37460747957821,-59.92167119102679,-46.65514129557704,-53.906415959069555,-57.721560519379196,-39.96997678880782,-46.88690462002434,-45.293781592276105,-50.37520434300692,-60.476040998554126,-47.02292700235877,-50.12170214309902,-49.428960759413165,-46.81065192671838,-53.13193841339217,-43.713141466876365,-59.10431435218736,-45.447410688658366,-50.880355015611514,-49.64076833821709,-56.139533922304715,-56.549617597344124,-49.21058787173888,-61.44944499129172,-64.05631622039093,-57.318187290794924,-71.12365811173731
82,POINT(125 -425),-31.615518735266285,-23.700822449819984,-55.962548970673545,-40.350619609851194,-47.47604031425298,-41.16320888794749,-45.721653432445095,-46.324869695157425,-55.203857447492,-48.16081398034422,-54.182587559805974,-45.21744332609509,-63.806564957090984,-31.700050481072786,-38.46484449184216,-42.006982122492076,-36.625054664818286,-56.526142848962635,-44.385422661811226,-33.36358168292468,-37.665258497766374,-45.09175435138636,-39.51790811235372,-51.257868403455674,-48.33548631896664,-42.95053449262608,-41.9645797603727,-40.456503651920514,-44.12528191254562,-45.180930187125114,-53.3225414379507,-40.348015911857296,-34.97587582909658,-50.198289425892646,-42.40635348998625,-47.26654410400315,-51.48839644529257,-47.15041261988102,-49.273857298298815,-50.02250274028675,-48.9060289849653,-44.348769179138316,-50.712195194986975,-46.28668622423879,-51.36556472707802,-67.76801126589308,-54.521083600230845,-53.14472492974157,-50.1453332531128,-63.00850681705309,-32.022095820360384,-44.202361473940684,-59.788174337796484,-47.48389237232384,-58.75521285231419,-44.643883495084665,-52.34055136557164,-38.04691851423654,-45.86750134167445,-55.91610606488673,-54.138537743774805,-55.254363142338825,-36.90988901595098,-48.00218034302733,-40.00910073820457,-36.562208862135485,-60.54883509061449,-47.908364994804096,-43.71787568259809,-42.97917196225917,-49.360858275853786,-48.43826481737065,-39.39624254622834,-38.1631517196718,-42.167709973507336,-35.64433763268919,-58.51699455703118,-44.83231944650815,-51.46010657465178,-38.7469664823786,-32.05317051432529,-49.75488505567419,-55.275452218656596,-47.83799583118301,-51.996393564270846,-36.023198582829686,-37.18051523509878,-46.923395430506126,-43.04605178621181,-56.458875421969104,-42.21107332027997,-49.87525868748804,-47.54849205235775,-57.102969323677385,-51.149576171099525,-31.965636111465585,-58.375394359593486,-45.23955778442829,-59.611804154782185,-60.01235598422338
83,POINT(175 -425),-39.81536876596024,-42.78640998188971,-44.36810588638911,-33.858188238786,-27.55219947769773,-46.9539835846831,-47.61159059386537,-52.73361340013159,-38.68277466383394,-49.688608304405676,-60.99691923214833,-51.14574032131877,-42.2357719663812,-34.18830725828549,-43.91016099280772,-38.48934272955306,-51.33777783118753,-52.49947385309948,-36.76967330264187,-47.99729825706009,-48.628747236942885,-31.16928603928163,-41.959721513971466,-42.54705092007133,-50.75853350762746,-57.74971401049063,-47.84948712104525,-44.94572972818123,-39.31577907280522,-35.06717934108718,-36.25512505632656,-52.99563831673175,-50.363313568091385,-48.994598798916755,-48.48331125191366,-57.48383998336283,-40.08748209518709,-58.65609823024103,-38.18728354793288,-46.87839918733301,-36.0425623831617,-46.53602978977765,-51.06291399905742,-44.809621073673256,-33.67875653076103,-52.008457022017325,-39.6858688661136,-40.01179186197432,-39.31391310286172,-44.228960014444915,-38.00213020656756,-29.10094268126773,-22.928494171482928,-49.34164304290228,-47.58867796823767,-49.45883495684397,-50.99239711561731,-33.90981664364398,-46.63905294455321,-51.20735985242554,-35.6246791393219,-28.46414110634363,-44.79392614779447,-45.17033601194176,-58.55679240357463,-65.38503350105412,-31.71075096396383,-35.41445705941884,-37.10160543206095,-49.18858830614122,-46.00977723660991,-46.96823131003494,-48.65106148515631,-49.05871491344338,-43.38760468902656,-38.6099883960476,-49.169804515660516,-41.36943268681084,-49.41070236525522,-36.74102726021045,-42.46067225157608,-38.15550317530919,-41.08980971503064,-40.33257604861993,-51.90756331044124,-53.66377636478353,-38.00751011812534,-34.57676804860224,-48.19353432382168,-38.76513136142516,-44.748979609542324,-46.37318400018195,-49.693094412954565,-50.23699166358184,-49.25895664085771,-44.35095432275003,-40.816184064646926,-42.798966671680006,-43.20230503068822,-33.89270895435217
84,POINT(225 -425),-50.75901767933729,-31.483737305965324,-46.2595847019152,-49.46898403468352,-48.321970262292034,-44.54900679498059,-41.19993589425656,-36.3282547420645,-48.30787283424069,-47.248999206710586,-36.976926877984276,-33.936171907324734,-31.704157210332323,-43.109540995777174,-43.13838757417844,-44.7155021807143,-42.629002415280944,-30.300616813999923,-40.80455590625786,-45.430994379274686,-53.053186616653726,-35.932384188221036,-46.06424028603385,-41.13029692194734,-47.118141543322885,-45.596183251054164,-44.787089158643305,-41.1392484044143,-53.77299075896482,-33.83151471911904,-41.44479673221391,-37.95341809714552,-32.616830041716675,-51.94579033640449,-37.55135657720361,-42.030509937347986,-36.85745265207903,-51.78287550109646,-33.75617108538406,-18.409698841269524,-42.881512215097146,-48.68359093541865,-41.867688004983584,-31.356048667522124,-32.85983525343993,-30.35976804939522,-41.33295614352328,-46.788582579291116,-47.26168313301091,-45.887949487681176,-44.14974179304365,-38.81887064396882,-48.983788796715004,-34.45381990000163,-68.70981661833892,-50.222742982194376,-35.15590611548152,-50.45915372107294,-45.311335752903275,-40.15265422070307,-48.92658683633472,-36.918798124173,-28.338013825174823,-54.67314773519532,-42.092719675671844,-44.28529082495371,-52.97060060658532,-52.910391323781724,-39.156685868196284,-41.62042644733295,-58.29870040238852,-36.749855129486306,-39.706879905268224,-32.02344415219192,-61.50459194454352,-39.497566719276605,-46.25987590248546,-42.59165887786425,-49.14742257259261,-29.381229676358124,-27.101358692666622,-35.09715709969871,-32.580483405253474,-40.23011460272854,-39.01965539117345,-47.627590508346735,-49.087590027870455,-42.29392472556081,-29.388114505942923,-44.516626140384275,-40.935299429578116,-58.609005283502825,-50.26128233242867,-40.0837328939635,-47.36167710304409,-42.46669270937217,-32.80728856173788,-48.966962310313555,-40.14834108306659,-45.597435671307714
85,POINT(275 -425),-29.65476221887045,-36.004429277807375,-60.79168519205465,-40.58642082244934,-44.579749920032846,-51.37815875958495,-38.61649470282688,-23.49809781115265,-39.72133881427173,-43.23720697271128,-41.05008137273012,-51.479362068668635,-57.78699986184165,-57.11007995789665,-48.13808861523868,-44.38905155416473,-37.96813592227776,-38.64763149042757,-36.03299438558262,-47.34641435853044,-30.12687002033815,-54.51570579363465,-38.70205746472131,-43.83256182850153,-72.02232380007504,-41.16205617165227,-41.35750007491639,-37.02276279474205,-45.60544221751068,-48.06081360925486,-33.83827936719168,-36.06263086659895,-47.68238624524375,-45.92780934119223,-39.8205426440773,-41.16313052947574,-48.54946224494155,-26.584971744303648,-42.229438104505114,-38.40365248575612,-45.3540502106871,-58.65311641919375,-56.19025975311985,-49.4048916419584,-53.08604775369744,-37.86986756569119,-46.96405509484616,-31.38257481964865,-40.63666336840481,-39.79828593055415,-40.19459476952687,-43.57194220535113,-39.904954124816896,-49.03991958823253,-52.37914310090861,-59.20527752573585,-31.95396115197685,-42.32713062838866,-50.74618092734655,-35.82265166475302,-42.39057462431855,-31.32181679238525,-41.600081495620806,-43.645061178485996,-37.00136605348295,-45.04443758633593,-48.29838363473307,-49.01786609487603,-40.29922997515683,-43.11365735480742,-50.50778925047659,-32.45699062772085,-53.11711581081095,-46.2771510322897,-50.54949141002082,-47.10246908388752,-44.884775695024466,-52.6850568685397,-40.57741689888517,-35.80524672295263,-35.57216313713254,-30.60414369561935,-62.01095066779815,-46.99648034699188,-56.49336946159755,-52.20523177665382,-43.83054389546586,-52.35332903215012,-49.64470433947234,-41.13842725754773,-35.430394048801716,-53.23798278537505,-41.61583724837801,-52.26962588295208,-43.98310590316031,-37.89345138777531,-33.06339063038265,-51.92747325125461,-43.41447764500088,-42.00369795898432
86,POINT(325 -425),-40.252863048975726,-40.29831565053584,-54.95406370012324,-49.3940268977791,-47.97362886232379,-47.20666516209129,-45.718757890020676,-36.84321941166658,-47.70185611356172,-48.37409598786905,-38.19982856368828,-47.37451108548484,-57.75720523197868,-50.6150132636983,-59.43599817146868,-37.994285743558805,-44.50509956064247,-37.26107922481352,-40.50995324186305,-59.98797700276418,-50.296163097936336,-56.99838068489428,-56.14033842487128,-44.11014632833777,-49.62099510663464,-54.37960402059377,-58.49096207003208,-31.89223773285608,-50.870489786563866,-46.21630423371228,-45.587551009447736,-46.35808671557212,-35.07073104983528,-43.30702943543884,-56.44078460652938,-55.23156932634102,-42.28698548491562,-41.53519664773036,-28.529838605180878,-47.23901035899048,-46.832612558097196,-48.63560488466851,-68.24405041147998,-49.96282361634276,-53.85138780426068,-36.42918514149043,-39.98795489693017,-50.023083827396206,-61.21035523871778,-56.868622190429676,-53.0198972410311,-36.53709100115579,-54.78878417806419,-59.66626247162398,-55.79078609610697,-56.10195381973868,-51.98692055726504,-50.12818681826578,-41.84679328532575,-47.45039861967073,-41.507075524796576,-56.78901748599138,-44.6233313516089,-49.397931162137176,-42.55672514828243,-46.4462974165586,-46.272655804474766,-35.49262848094638,-59.24447945144528,-47.04578559900854,-50.91699523914491,-45.27197634522005,-46.99230969198729,-42.53236492769376,-40.45381817216969,-30.92481779788158,-49.22288440757797,-35.73106035924658,-48.57868547346088,-50.17768972416437,-45.288030280145264,-49.63087823820045,-49.65304229053854,-45.211991597182696,-49.25008810466711,-51.94763414585877,-31.467919445565677,-46.6623212466458,-42.98585952284809,-59.36390433132498,-34.03727816258588,-49.63225445843479,-46.97177018957194,-40.3364257781588,-48.55491037529363,-41.5869692898702,-48.56515737502519,-45.024182679887474,-39.64546912829565,-44.76869934157543
87,POINT(375 -425),-39.84831752310629,-47.88520851737301,-50.31104292406134,-57.86944462126517,-44.18743796462955,-39.16453764435744,-62.41049574984274,-45.39904950258638,-51.21296862575126,-42.82272997198657,-42.36254234608184,-33.37322251640694,-50.83545060590115,-45.0915212860353,-54.83669547714934,-51.48674312814339,-52.56739177544596,-61.02849470257504,-46.0554819341277,-42.27687078220355,-49.43974036956737,-49.91166264658551,-47.32129658773082,-44.65290685963304,-57.823931162015185,-53.27847888031221,-53.08627341372562,-36.68068848187144,-38.52464136379964,-44.98782779592581,-53.71996457833558,-46.94508040643906,-42.28575092754089,-51.89050269667185,-43.74879212922456,-46.13560579827921,-49.896874062821176,-41.23609187147803,-46.3968811498869,-59.89814848817044,-63.09983065172394,-40.80524282925131,-40.466180881605865,-56.02209730671456,-53.284593704132746,-43.34813172288584,-65.75711676611505,-52.15656824188675,-50.91860038859418,-44.90798274370369,-52.18248319591019,-43.11024819161763,-34.55144206290884,-50.169199747078636,-48.76670371831549,-43.803384149420836,-50.27647968427964,-41.86941042451904,-43.18342754388629,-35.185477768912335,-44.4065469053378,-36.18005073569784,-33.52073687674064,-48.61959196047956,-48.892385513773135,-44.68510004426492,-43.27624909328447,-46.29378828511688,-51.33207068282235,-52.36029386234854,-47.006276612507406,-42.50478846739617,-47.68871215498892,-33.564890033174436,-52.53263760551606,-54.61735500010459,-61.72911417074554,-47.95544182978712,-41.31700032346704,-57.71509427335031,-44.85773301037689,-47.49349990159475,-45.84945593400771,-54.24143665237097,-49.673812310428,-36.90265646880114,-41.77067461419906,-41.76884890031388,-45.26560007144868,-53.14199366002913,-37.82484066419274,-42.97800329286508,-52.51783635972388,-53.07721981856608,-41.49880909137756,-34.15817513815894,-48.37323077889215,-46.52801605133955,-47.05681115381863,-51.92566605402152
88,POINT(425 -425),-49.162578178179764,-53.809081342724184,-53.19765209728586,-49.022021893110434,-44.888501663906425,-46.62705924143201,-56.19580553843687,-57.22568882194817,-58.105670484316505,-55.64034353656705,-60.968204448290834,-46.457413281916054,-55.41266738209792,-54.06803157607865,-53.21785076129663,-56.99353076925692,-60.00724689895532,-46.710378069705214,-54.1509947984629,-61.893875446486355,-39.44874040371012,-67.73790434108751,-57.95224253848352,-48.601291007402374,-50.742067095273676,-39.789048160741416,-58.85045438981148,-54.64225907134875,-47.45496824721891,-74.67629315289321,-47.37609212610258,-44.970401929345684,-50.688761358733714,-48.20458979675367,-63.98318884868792,-59.299449114897584,-46.221085859468424,-59.59290455286644,-27.583185236298814,-64.15695958945392,-52.53262938140917,-37.57538895989202,-36.38816922810152,-42.30490292600224,-48.82521568697649,-45.338602185602134,-66.86378187011522,-40.327071290524415,-66.95806665524611,-42.18847179687781,-49.02952480713036,-51.043680783383536,-70.66783589623341,-52.71952135813127,-63.42977533235701,-47.782155938476656,-51.25069297925948,-63.005238498359915,-50.41944685036494,-61.361409716638995,-47.286414420899746,-59.017386135872094,-63.446042726233216,-42.51422111338255,-49.48462414445792,-57.7791730661685,-64.36211410183311,-37.52766774477821,-51.96215468256418,-65.00476760027831,-49.29860844809402,-63.72193044464112,-53.23136966443569,-60.89035411598233,-54.93830163523258,-49.02280720410838,-67.77359428012132,-63.45643457258912,-64.61564624503211,-50.13265602812375,-41.893175112423016,-44.23851457990602,-52.18478030245612,-60.34740573078686,-50.075780437652064,-52.22057455505475,-57.389578100575406,-53.560047195330576,-54.185977183851314,-56.094943132213075,-60.140829729801396,-48.002445178940405,-47.844637919032024,-42.77832435895338,-52.69888724687244,-58.714776876478005,-55.13528048571804,-36.533351059235116,-55.307542245060176,-57.963720199613995
89,POINT(475 -425),-69.693144638311,-60.69380305482685,-55.33694847911293,-51.80878507301333,-65.67075442760608,-58.766247013289146,-43.584753008730594,-51.7524958534624,-62.806182598429935,-52.059099677553455,-65.626618805154,-41.73104169370599,-45.84010517130426,-54.59715132148771,-46.546366203458184,-49.993051890410285,-46.89404854148487,-53.50648994400388,-47.09763447691259,-47.511876198750905,-53.81922878802071,-57.16874003633056,-67.2199417493593,-66.93735865783039,-47.967137911994,-56.45554998619684,-62.39793009300334,-53.20846089090146,-58.77170957936468,-57.995674692500785,-70.32056295935129,-45.73517357838863,-64.95326890462756,-51.10400880514111,-62.154438262099724,-54.76052065514743,-57.92754271709988,-46.80957621193549,-50.016457340011,-68.61906562593619,-52.59373286300432,-52.500832751533395,-56.94234104730438,-51.0174162862326,-58.169271136274624,-56.00087027037831,-37.61742485732269,-67.09805595967958,-61.60324854611874,-51.98443530660051,-56.56263796621247,-51.99285383150344,-57.46396607634621,-51.97341537933859,-45.61071074988816,-55.82653672453421,-64.31775889538808,-63.21451752471843,-64.75503952792559,-69.88226877487479,-45.90376304855529,-65.7446201445419,-57.183757921631894,-57.8866183262694,-51.131659173414185,-63.858790012650786,-59.58033646748111,-64.7674939140964,-54.810846136736934,-51.11149014423161,-48.30826506224063,-49.27588995621678,-46.39785886444948,-50.04018764383615,-59.77814323719365,-60.7133034279084,-53.44678057274855,-43.200190531205095,-47.72640505311485,-52.64373609705697,-41.16613578871889,-58.261483647057624,-58.11259414690184,-51.57838825388177,-63.65773087673478,-59.469452119653724,-63.143658973078885,-42.840390162557796,-46.923785462015495,-42.87862722034399,-50.250707531516895,-74.25709091569018,-47.40927782525299,-61.90089313330985,-59.96317833581637,-44.00897365477609,-52.887420694175965,-61.035853577207234,-46.74731910498351,-53.030055519894
90,POINT(25 -475),-49.09979971389937,-49.89727113736281,-61.37478961913002,-54.993479513957695,-42.0977060029553,-41.514109239087404,-59.47689298913125,-56.989832466374054,-63.53144421064158,-55.504797630087594,-52.25287242157615,-47.74434344838668,-60.35891970514961,-52.29002228692818,-52.42217650340754,-58.14563592332779,-59.99243920013693,-59.216146763795,-56.26735059529398,-67.232571635046,-61.88851094698333,-64.68396586363797,-54.87738301897049,-52.381235995519035,-55.416959289779044,-54.36846943017526,-52.77785448098575,-47.37381408410519,-55.29466871181944,-62.31493516212665,-57.771239547669964,-43.726533833556005,-65.9334430654476,-55.360981133818505,-68.5753307448645,-47.71786114843077,-52.071770697091,-62.104065681511955,-52.93943885241561,-33.406315843768496,-57.071272017570564,-56.17208776568678,-52.51389690546226,-47.12195417078614,-52.38328735909002,-45.523310563253105,-62.959848002096834,-49.84204552904125,-73.0854108212705,-61.02500328962099,-59.72958270624902,-67.7189386731912,-49.16869102524482,-60.89806153844279,-54.52282493147552,-51.50024117915081,-82.2310043408667,-51.06059405151418,-54.331674783070994,-59.61822436407192,-59.278375692933224,-70.9331274946453,-57.18306408551058,-60.50860506625422,-52.84401262877846,-57.015057797698184,-49.28059754681727,-54.81787554069009,-54.6676544837051,-52.89319007809661,-48.369589594240644,-59.99674989372342,-51.74417744848295,-51.41400740278367,-64.04453178320048,-49.18919582099466,-47.35661456307208,-60.92367524980471,-51.04714679838039,-33.8811525826779,-31.7512395231876,-58.19945881548612,-60.74759054071317,-52.02440198789659,-70.7128097862915,-64.9491756146789,-50.06393222750951,-55.55485422697642,-50.49366174570714,-69.3628569232652,-52.08225932383611,-61.59549539587824,-61.2233701740409,-53.79619947399946,-49.15109631519389,-67.3756361112032,-50.00907140286788,-48.41075851897985,-49.65442515768938,-60.1846451766132
